,ID,Mach No,Angle of Attack,Lift Coefficient,Drag Coefficient,Airfoil_type
6202,DP 10,0.9,-13,-0.94076837,0.34474821,dfvlr
6203,DP 11,0.92,-13,-1.0525666,0.39075482,dfvlr
6204,DP 12,0.94,-13,-1.0297863,0.3860549,dfvlr
6205,DP 13,0.96,-13,-1.0011703,0.37731238,dfvlr
6206,DP 14,0.98,-13,-0.97699705,0.36957908,dfvlr
6207,DP 15,1,-13,-0.95570071,0.36259659,dfvlr
6208,DP 16,1.02,-13,-0.93674547,0.35632641,dfvlr
6209,DP 17,1.04,-13,-0.91945488,0.35057581,dfvlr
6210,DP 18,1.06,-13,-0.90365122,0.34526116,dfvlr
6211,DP 19,1.08,-13,-0.88925775,0.34034996,dfvlr
6212,DP 20,1.1,-13,-0.87632302,0.33584559,dfvlr
6213,DP 21,1.12,-13,-0.86501613,0.33179375,dfvlr
6214,DP 22,1.14,-13,-0.855495,0.32827523,dfvlr
6215,DP 23,1.16,-13,-0.84752426,0.32529774,dfvlr
6216,DP 24,1.18,-13,-0.83978611,0.32254387,dfvlr
6217,DP 25,1.2,-13,-0.83026069,0.31929375,dfvlr
6218,DP 26,1.22,-13,-0.81987424,0.31595576,dfvlr
6219,DP 27,1.24,-13,-0.80918492,0.31269215,dfvlr
6220,DP 28,1.26,-13,-0.79828025,0.3094587,dfvlr
6221,DP 29,1.28,-13,-0.78752301,0.30622102,dfvlr
6222,DP 30,1.3,-13,-0.77848348,0.3033887,dfvlr
6223,DP 31,1.32,-13,-0.77166281,0.30123738,dfvlr
6224,DP 32,1.34,-13,-0.76597581,0.29952385,dfvlr
6225,DP 33,1.36,-13,-0.75835993,0.29745421,dfvlr
6226,DP 34,1.38,-13,-0.74833895,0.29486017,dfvlr
6227,DP 35,1.4,-13,-0.73661248,0.29190933,dfvlr
6228,DP 0,0.7,11,0.93889718,0.18715134,dfvlr
6229,DP 1,0.72,11,0.95999916,0.19434601,dfvlr
6230,DP 2,0.74,11,0.98315822,0.20312522,dfvlr
6231,DP 3,0.76,11,1.0078455,0.2134023,dfvlr
6232,DP 4,0.78,11,1.0331925,0.22512417,dfvlr
6233,DP 5,0.8,11,1.0593051,0.23834202,dfvlr
6234,DP 6,0.82,11,1.0911663,0.25445733,dfvlr
6235,DP 7,0.84,11,1.131431,0.27523901,dfvlr
6236,DP 8,0.86,11,1.1731241,0.3005195,dfvlr
6237,DP 9,0.88,11,1.3399786,0.3697231,dfvlr
6238,DP 10,0.9,11,1.2807479,0.36699421,dfvlr
6239,DP 11,0.92,11,1.1933404,0.35421981,dfvlr
6240,DP 12,0.94,11,1.1247645,0.34255981,dfvlr
6241,DP 13,0.96,11,1.0774878,0.33346357,dfvlr
6242,DP 14,0.98,11,1.0386903,0.32575294,dfvlr
6243,DP 15,1,11,1.0050679,0.31899344,dfvlr
6244,DP 16,1.02,11,0.9752655,0.31303358,dfvlr
6245,DP 17,1.04,11,0.94865059,0.30767866,dfvlr
6246,DP 18,1.06,11,0.92488041,0.30277881,dfvlr
6247,DP 19,1.08,11,0.90395377,0.29830611,dfvlr
6248,DP 20,1.1,11,0.88572449,0.2942412,dfvlr
6249,DP 21,1.12,11,0.86961026,0.29057019,dfvlr
6250,DP 22,1.14,11,0.85478795,0.28731372,dfvlr
6251,DP 23,1.16,11,0.84064121,0.28442546,dfvlr
6252,DP 24,1.18,11,0.82720048,0.28157476,dfvlr
6253,DP 25,1.2,11,0.8139915,0.278621,dfvlr
6254,DP 26,1.22,11,0.80048937,0.2757494,dfvlr
6255,DP 27,1.24,11,0.78693365,0.27293531,dfvlr
6256,DP 28,1.26,11,0.77477089,0.27014655,dfvlr
6257,DP 29,1.28,11,0.76527461,0.26771466,dfvlr
6258,DP 30,1.3,11,0.7573324,0.26582266,dfvlr
6259,DP 31,1.32,11,0.74781661,0.26406075,dfvlr
6260,DP 32,1.34,11,0.73437322,0.26182401,dfvlr
6261,DP 33,1.36,11,0.7173969,0.25903978,dfvlr
6262,DP 34,1.38,11,0.697587,0.25598601,dfvlr
6263,DP 35,1.4,11,0.67787602,0.25296524,dfvlr
6264,DP 0,0.7,-19,-0.58329953,0.29300846,dfvlr
6265,DP 1,0.72,-19,-0.5911506,0.2977592,dfvlr
6266,DP 2,0.74,-19,-0.60116428,0.30320779,dfvlr
6267,DP 3,0.76,-19,-0.61419169,0.30950627,dfvlr
6268,DP 4,0.78,-19,-0.63123918,0.31682072,dfvlr
6269,DP 5,0.8,-19,-0.65386748,0.3255756,dfvlr
6270,DP 6,0.82,-19,-0.68268595,0.33571147,dfvlr
6271,DP 7,0.84,-19,-0.7175516,0.3472774,dfvlr
6272,DP 8,0.86,-19,-0.75942929,0.36055551,dfvlr
6273,DP 9,0.88,-19,-0.81224287,0.37647826,dfvlr
6274,DP 10,0.9,-19,-0.88502769,0.39933625,dfvlr
6275,DP 11,0.92,-19,-1.0303025,0.45091679,dfvlr
6276,DP 12,0.94,-19,-1.3094014,0.58153123,dfvlr
6277,DP 13,0.96,-19,-1.3078708,0.58498257,dfvlr
6278,DP 14,0.98,-19,-1.2762001,0.57247022,dfvlr
6279,DP 15,1,-19,-1.248962,0.56137231,dfvlr
6280,DP 16,1.02,-19,-1.22448,0.55131138,dfvlr
6281,DP 17,1.04,-19,-1.2027599,0.54239055,dfvlr
6282,DP 18,1.06,-19,-1.1827108,0.53413454,dfvlr
6283,DP 19,1.08,-19,-1.1643285,0.52652934,dfvlr
6284,DP 20,1.1,-19,-1.1474316,0.51949551,dfvlr
6285,DP 21,1.12,-19,-1.1319138,0.51298055,dfvlr
6286,DP 22,1.14,-19,-1.1177369,0.50696775,dfvlr
6287,DP 23,1.16,-19,-1.1049074,0.50146635,dfvlr
6288,DP 24,1.18,-19,-1.0934656,0.49648241,dfvlr
6289,DP 25,1.2,-19,-1.083588,0.49202359,dfvlr
6290,DP 26,1.22,-19,-1.075451,0.4881613,dfvlr
6291,DP 27,1.24,-19,-1.0664877,0.48405889,dfvlr
6292,DP 28,1.26,-19,-1.0554193,0.47939149,dfvlr
6293,DP 29,1.28,-19,-1.0439746,0.474956,dfvlr
6294,DP 30,1.3,-19,-1.032364,0.47033254,dfvlr
6295,DP 31,1.32,-19,-1.0207083,0.46595545,dfvlr
6296,DP 32,1.34,-19,-1.0098563,0.46183742,dfvlr
6297,DP 33,1.36,-19,-1.0004694,0.45831766,dfvlr
6298,DP 34,1.38,-19,-0.99271278,0.4555969,dfvlr
6299,DP 35,1.4,-19,-0.98558294,0.45308671,dfvlr
6300,DP 0,0.7,-11,-0.41182221,0.1381668,dfvlr
6301,DP 1,0.72,-11,-0.41180079,0.14069429,dfvlr
6302,DP 2,0.74,-11,-0.41321802,0.14390845,dfvlr
6303,DP 3,0.76,-11,-0.4129435,0.14817902,dfvlr
6304,DP 4,0.78,-11,-0.40645222,0.15389957,dfvlr
6305,DP 5,0.8,-11,-0.41202577,0.16353564,dfvlr
6306,DP 6,0.82,-11,-0.4574644,0.1785377,dfvlr
6307,DP 7,0.84,-11,-0.52412506,0.19732049,dfvlr
6308,DP 8,0.86,-11,-0.60905054,0.22157512,dfvlr
6309,DP 9,0.88,-11,-0.71616017,0.25472519,dfvlr
6310,DP 10,0.9,-11,-0.85217029,0.30150361,dfvlr
6311,DP 11,0.92,-11,-0.9322964,0.33293499,dfvlr
6312,DP 12,0.94,-11,-0.90725599,0.32745432,dfvlr
6313,DP 13,0.96,-11,-0.88168042,0.32026443,dfvlr
6314,DP 14,0.98,-11,-0.86016582,0.3138876,dfvlr
6315,DP 15,1,-11,-0.84130208,0.30813231,dfvlr
6316,DP 16,1.02,-11,-0.82442872,0.30291852,dfvlr
6317,DP 17,1.04,-11,-0.80926489,0.29820106,dfvlr
6318,DP 18,1.06,-11,-0.79550828,0.29386509,dfvlr
6319,DP 19,1.08,-11,-0.78312978,0.28987778,dfvlr
6320,DP 20,1.1,-11,-0.77208123,0.28620062,dfvlr
6321,DP 21,1.12,-11,-0.76236143,0.28282615,dfvlr
6322,DP 22,1.14,-11,-0.75373155,0.2797599,dfvlr
6323,DP 23,1.16,-11,-0.74548678,0.2769373,dfvlr
6324,DP 24,1.18,-11,-0.73720357,0.27415549,dfvlr
6325,DP 25,1.2,-11,-0.72852086,0.27140702,dfvlr
6326,DP 26,1.22,-11,-0.71861719,0.26854343,dfvlr
6327,DP 27,1.24,-11,-0.70799358,0.26565784,dfvlr
6328,DP 28,1.26,-11,-0.69706575,0.26271837,dfvlr
6329,DP 29,1.28,-11,-0.68742128,0.25998982,dfvlr
6330,DP 30,1.3,-11,-0.68027079,0.25781441,dfvlr
6331,DP 31,1.32,-11,-0.67531669,0.25629683,dfvlr
6332,DP 32,1.34,-11,-0.66903797,0.25467417,dfvlr
6333,DP 33,1.36,-11,-0.65930013,0.25231437,dfvlr
6334,DP 34,1.38,-11,-0.6472248,0.24950872,dfvlr
6335,DP 35,1.4,-11,-0.63398107,0.24660931,dfvlr
6336,DP 0,0.7,-17,-0.53740268,0.25339651,dfvlr
6337,DP 1,0.72,-17,-0.54290034,0.25736945,dfvlr
6338,DP 2,0.74,-17,-0.55004053,0.26200798,dfvlr
6339,DP 3,0.76,-17,-0.55995879,0.26746404,dfvlr
6340,DP 4,0.78,-17,-0.57497385,0.27414797,dfvlr
6341,DP 5,0.8,-17,-0.59809538,0.2825646,dfvlr
6342,DP 6,0.82,-17,-0.63052012,0.29280365,dfvlr
6343,DP 7,0.84,-17,-0.6724662,0.30472832,dfvlr
6344,DP 8,0.86,-17,-0.72726328,0.31920677,dfvlr
6345,DP 9,0.88,-17,-0.81193195,0.34285711,dfvlr
6346,DP 10,0.9,-17,-0.94728272,0.38835699,dfvlr
6347,DP 11,0.92,-17,-1.2003896,0.49561964,dfvlr
6348,DP 12,0.94,-17,-1.2459976,0.52104425,dfvlr
6349,DP 13,0.96,-17,-1.2139587,0.51049361,dfvlr
6350,DP 14,0.98,-17,-1.1847794,0.49970159,dfvlr
6351,DP 15,1,-17,-1.1591694,0.4900264,dfvlr
6352,DP 16,1.02,-17,-1.1360321,0.48119749,dfvlr
6353,DP 17,1.04,-17,-1.1155712,0.47347812,dfvlr
6354,DP 18,1.06,-17,-1.0965919,0.46620999,dfvlr
6355,DP 19,1.08,-17,-1.0791993,0.45951663,dfvlr
6356,DP 20,1.1,-17,-1.0633266,0.45336501,dfvlr
6357,DP 21,1.12,-17,-1.0490594,0.44775463,dfvlr
6358,DP 22,1.14,-17,-1.0365285,0.44269528,dfvlr
6359,DP 23,1.16,-17,-1.0257721,0.43817192,dfvlr
6360,DP 24,1.18,-17,-1.0165384,0.43410659,dfvlr
6361,DP 25,1.2,-17,-1.0084043,0.43049544,dfvlr
6362,DP 26,1.22,-17,-0.99974014,0.42676933,dfvlr
6363,DP 27,1.24,-17,-0.98941127,0.42269644,dfvlr
6364,DP 28,1.26,-17,-0.97860769,0.41879752,dfvlr
6365,DP 29,1.28,-17,-0.96695968,0.41468874,dfvlr
6366,DP 30,1.3,-17,-0.95491755,0.41047372,dfvlr
6367,DP 31,1.32,-17,-0.94348399,0.40653154,dfvlr
6368,DP 32,1.34,-17,-0.9336593,0.4030058,dfvlr
6369,DP 33,1.36,-17,-0.92570427,0.40019451,dfvlr
6370,DP 34,1.38,-17,-0.91942295,0.398079,dfvlr
6371,DP 35,1.4,-17,-0.91252648,0.39577577,dfvlr
6372,DP 0,0.7,-1,0.32248668,0.03040276,dfvlr
6373,DP 1,0.72,-1,0.3290244,0.031711376,dfvlr
6374,DP 2,0.74,-1,0.33761744,0.033468072,dfvlr
6375,DP 3,0.76,-1,0.34906323,0.036266309,dfvlr
6376,DP 4,0.78,-1,0.35806485,0.041887734,dfvlr
6377,DP 5,0.8,-1,0.34651302,0.05105848,dfvlr
6378,DP 6,0.82,-1,0.29989824,0.062833163,dfvlr
6379,DP 7,0.84,-1,0.21928536,0.077443845,dfvlr
6380,DP 8,0.86,-1,0.11558976,0.094349992,dfvlr
6381,DP 9,0.88,-1,0.03444403,0.11347171,dfvlr
6382,DP 10,0.9,-1,0.011969716,0.13410838,dfvlr
6383,DP 11,0.92,-1,-0.023075539,0.15213231,dfvlr
6384,DP 12,0.94,-1,-0.056625174,0.15957549,dfvlr
6385,DP 13,0.96,-1,-0.05872732,0.15770451,dfvlr
6386,DP 14,0.98,-1,-0.057880046,0.15538031,dfvlr
6387,DP 15,1,-1,-0.056981857,0.15316972,dfvlr
6388,DP 16,1.02,-1,-0.056182909,0.15112313,dfvlr
6389,DP 17,1.04,-1,-0.055363304,0.14920395,dfvlr
6390,DP 18,1.06,-1,-0.054715205,0.14740083,dfvlr
6391,DP 19,1.08,-1,-0.054307998,0.1457106,dfvlr
6392,DP 20,1.1,-1,-0.054055226,0.14414252,dfvlr
6393,DP 21,1.12,-1,-0.053501522,0.14269989,dfvlr
6394,DP 22,1.14,-1,-0.052139042,0.14131968,dfvlr
6395,DP 23,1.16,-1,-0.050180738,0.14002439,dfvlr
6396,DP 24,1.18,-1,-0.048170191,0.13878562,dfvlr
6397,DP 25,1.2,-1,-0.046723465,0.13761739,dfvlr
6398,DP 26,1.22,-1,-0.046439697,0.13627746,dfvlr
6399,DP 27,1.24,-1,-0.047313617,0.1347415,dfvlr
6400,DP 28,1.26,-1,-0.048286539,0.13343143,dfvlr
6401,DP 29,1.28,-1,-0.048321142,0.132788,dfvlr
6402,DP 30,1.3,-1,-0.04747058,0.13261138,dfvlr
6403,DP 31,1.32,-1,-0.046068684,0.13241002,dfvlr
6404,DP 32,1.34,-1,-0.044711904,0.13203431,dfvlr
6405,DP 33,1.36,-1,-0.043747071,0.13151658,dfvlr
6406,DP 34,1.38,-1,-0.043067479,0.13093162,dfvlr
6407,DP 35,1.4,-1,-0.042445251,0.13034469,dfvlr
6408,DP 0,0.7,5,1.1424883,0.098455302,dfvlr
6409,DP 1,0.72,5,1.133879,0.10835488,dfvlr
6410,DP 2,0.74,5,1.0984145,0.11723106,dfvlr
6411,DP 3,0.76,5,1.055966,0.12561973,dfvlr
6412,DP 4,0.78,5,1.0108527,0.13378019,dfvlr
6413,DP 5,0.8,5,0.96781738,0.14238569,dfvlr
6414,DP 6,0.82,5,0.94008443,0.15376159,dfvlr
6415,DP 7,0.84,5,0.93573003,0.17010671,dfvlr
6416,DP 8,0.86,5,0.92423007,0.18567622,dfvlr
6417,DP 9,0.88,5,0.86103319,0.19179602,dfvlr
6418,DP 10,0.9,5,0.74786323,0.19239137,dfvlr
6419,DP 11,0.92,5,0.63092062,0.19511929,dfvlr
6420,DP 12,0.94,5,0.53724206,0.19782509,dfvlr
6421,DP 13,0.96,5,0.49854082,0.19545387,dfvlr
6422,DP 14,0.98,5,0.4809166,0.19220965,dfvlr
6423,DP 15,1,5,0.46698871,0.18919761,dfvlr
6424,DP 16,1.02,5,0.4552081,0.18645803,dfvlr
6425,DP 17,1.04,5,0.44489104,0.18387739,dfvlr
6426,DP 18,1.06,5,0.43564576,0.18142783,dfvlr
6427,DP 19,1.08,5,0.42731696,0.17910782,dfvlr
6428,DP 20,1.1,5,0.41989834,0.17695268,dfvlr
6429,DP 21,1.12,5,0.41351271,0.17695268,dfvlr
6430,DP 22,1.14,5,0.40814742,0.17333212,dfvlr
6431,DP 23,1.16,5,0.40338337,0.17174652,dfvlr
6432,DP 24,1.18,5,0.39875116,0.17034519,dfvlr
6433,DP 25,1.2,5,0.39434056,0.16902586,dfvlr
6434,DP 26,1.22,5,0.38980864,0.16753886,dfvlr
6435,DP 27,1.24,5,0.38619835,0.16589013,dfvlr
6436,DP 28,1.26,5,0.38480416,0.16448008,dfvlr
6437,DP 29,1.28,5,0.38323902,0.16357642,dfvlr
6438,DP 30,1.3,5,0.37652131,0.16274857,dfvlr
6439,DP 31,1.32,5,0.36405043,0.16171792,dfvlr
6440,DP 32,1.34,5,0.34993074,0.16057487,dfvlr
6441,DP 33,1.36,5,0.33786395,0.15939587,dfvlr
6442,DP 34,1.38,5,0.32836997,0.15825746,dfvlr
6443,DP 35,1.4,5,0.32017323,0.15716707,dfvlr
6444,DP 0,0.7,12,0.90852434,0.20526227,dfvlr
6445,DP 1,0.72,12,0.92269812,0.21064294,dfvlr
6446,DP 2,0.74,12,0.94524359,0.21763695,dfvlr
6447,DP 3,0.76,12,0.97530984,0.22694523,dfvlr
6448,DP 4,0.78,12,1.0119382,0.238911,dfvlr
6449,DP 5,0.8,12,1.0483424,0.25277652,dfvlr
6450,DP 6,0.82,12,1.0897069,0.26962115,dfvlr
6451,DP 7,0.84,12,1.1376653,0.29097241,dfvlr
6452,DP 8,0.86,12,1.1928966,0.31846951,dfvlr
6453,DP 9,0.88,12,1.2777866,0.36166954,dfvlr
6454,DP 10,0.9,12,1.3507454,0.40288654,dfvlr
6455,DP 11,0.92,12,1.2651387,0.38916638,dfvlr
6456,DP 12,0.94,12,1.2002742,0.37644216,dfvlr
6457,DP 13,0.96,12,1.1555252,0.3664789,dfvlr
6458,DP 14,0.98,12,1.1182624,0.35791123,dfvlr
6459,DP 15,1,12,1.0859806,0.35036777,dfvlr
6460,DP 16,1.02,12,1.0573934,0.34371376,dfvlr
6461,DP 17,1.04,12,1.0313524,0.3376839,dfvlr
6462,DP 18,1.06,12,1.0077287,0.33217459,dfvlr
6463,DP 19,1.08,12,0.98638121,0.32713857,dfvlr
6464,DP 20,1.1,12,0.96725786,0.32254435,dfvlr
6465,DP 21,1.12,12,0.9502808,0.31837147,dfvlr
6466,DP 22,1.14,12,0.93513207,0.31459896,dfvlr
6467,DP 23,1.16,12,0.92132129,0.3112015,dfvlr
6468,DP 24,1.18,12,0.9077792,0.30788038,dfvlr
6469,DP 25,1.2,12,0.89378665,0.30466319,dfvlr
6470,DP 26,1.22,12,0.87911631,0.30142862,dfvlr
6471,DP 27,1.24,12,0.86384395,0.29822329,dfvlr
6472,DP 28,1.26,12,0.8486116,0.29495204,dfvlr
6473,DP 29,1.28,12,0.83516748,0.29199528,dfvlr
6474,DP 30,1.3,12,0.82439909,0.28973871,dfvlr
6475,DP 31,1.32,12,0.81314066,0.28779451,dfvlr
6476,DP 32,1.34,12,0.7994705,0.28553474,dfvlr
6477,DP 33,1.36,12,0.78247834,0.28265771,dfvlr
6478,DP 34,1.38,12,0.76294961,0.2793635,dfvlr
6479,DP 35,1.4,12,0.7422702,0.27601377,dfvlr
6480,DP 0,0.7,-3,-0.017427829,0.032377997,dfvlr
6481,DP 1,0.72,-3,-0.023615395,0.033899603,dfvlr
6482,DP 2,0.74,-3,-0.031000304,0.035981449,dfvlr
6483,DP 3,0.76,-3,-0.039737386,0.039327484,dfvlr
6484,DP 4,0.78,-3,-0.04752564,0.04519413,dfvlr
6485,DP 5,0.8,-3,-0.04793929,0.054514974,dfvlr
6486,DP 6,0.82,-3,-0.04254095,0.067997618,dfvlr
6487,DP 7,0.84,-3,-0.049226344,0.085136418,dfvlr
6488,DP 8,0.86,-3,-0.079703561,0.10446882,dfvlr
6489,DP 9,0.88,-3,-0.11876696,0.12514222,dfvlr
6490,DP 10,0.9,-3,-0.18647184,0.14697223,dfvlr
6491,DP 11,0.92,-3,-0.23595608,0.16605396,dfvlr
6492,DP 12,0.94,-3,-0.25384812,0.17153003,dfvlr
6493,DP 13,0.96,-3,-0.24731376,0.16894133,dfvlr
6494,DP 14,0.98,-3,-0.24102359,0.16626852,dfvlr
6495,DP 15,1,-3,-0.23558155,0.1637614,dfvlr
6496,DP 16,1.02,-3,-0.23065317,0.16144269,dfvlr
6497,DP 17,1.04,-3,-0.22629902,0.15929557,dfvlr
6498,DP 18,1.06,-3,-0.22234793,0.15728789,dfvlr
6499,DP 19,1.08,-3,-0.21866882,0.155407,dfvlr
6500,DP 20,1.1,-3,-0.21508212,0.15364943,dfvlr
6501,DP 21,1.12,-3,-0.21143714,0.15201772,dfvlr
6502,DP 22,1.14,-3,-0.20782728,0.15048967,dfvlr
6503,DP 23,1.16,-3,-0.20425242,0.14906004,dfvlr
6504,DP 24,1.18,-3,-0.20038251,0.14772986,dfvlr
6505,DP 25,1.2,-3,-0.19658916,0.14643415,dfvlr
6506,DP 26,1.22,-3,-0.19279548,0.14503377,dfvlr
6507,DP 27,1.24,-3,-0.19023898,0.14351559,dfvlr
6508,DP 28,1.26,-3,-0.19001431,0.14212345,dfvlr
6509,DP 29,1.28,-3,-0.18993712,0.14114873,dfvlr
6510,DP 30,1.3,-3,-0.1875363,0.14052742,dfvlr
6511,DP 31,1.32,-3,-0.18185334,0.14002598,dfvlr
6512,DP 32,1.34,-3,-0.17596115,0.13954134,dfvlr
6513,DP 33,1.36,-3,-0.17153563,0.13890244,dfvlr
6514,DP 34,1.38,-3,-0.16798714,0.13814763,dfvlr
6515,DP 35,1.4,-3,-0.16483158,0.13736399,dfvlr
6516,DP 0,0.7,-16,-0.50430099,0.23133191,dfvlr
6517,DP 1,0.72,-16,-0.50818936,0.23506839,dfvlr
6518,DP 2,0.74,-16,-0.51360672,0.23930029,dfvlr
6519,DP 3,0.76,-16,-0.52156233,0.24437064,dfvlr
6520,DP 4,0.78,-16,-0.53536932,0.25087367,dfvlr
6521,DP 5,0.8,-16,-0.56006862,0.25941462,dfvlr
6522,DP 6,0.82,-16,-0.59706408,0.27001803,dfvlr
6523,DP 7,0.84,-16,-0.64642841,0.28263162,dfvlr
6524,DP 8,0.86,-16,-0.71600553,0.29995304,dfvlr
6525,DP 9,0.88,-16,-0.81704015,0.32907141,dfvlr
6526,DP 10,0.9,-16,-0.95939903,0.37925343,dfvlr
6527,DP 11,0.92,-16,-1.1813858,0.47369209,dfvlr
6528,DP 12,0.94,-16,-1.2021801,0.4869385,dfvlr
6529,DP 13,0.96,-16,-1.1685402,0.47565274,dfvlr
6530,DP 14,0.98,-16,-1.140671,0.46570989,dfvlr
6531,DP 15,1,-16,-1.1162917,0.45680869,dfvlr
6532,DP 16,1.02,-16,-1.0945505,0.44880986,dfvlr
6533,DP 17,1.04,-16,-1.0750125,0.44161126,dfvlr
6534,DP 18,1.06,-16,-1.0570643,0.43493383,dfvlr
6535,DP 19,1.08,-16,-1.0406756,0.42878638,dfvlr
6536,DP 20,1.1,-16,-1.0257671,0.42313422,dfvlr
6537,DP 21,1.12,-16,-1.0122279,0.41793907,dfvlr
6538,DP 22,1.14,-16,-0.99993262,0.41317098,dfvlr
6539,DP 23,1.16,-16,-0.98875966,0.40880816,dfvlr
6540,DP 24,1.18,-16,-0.97873914,0.40485312,dfvlr
6541,DP 25,1.2,-16,-0.96920246,0.40107559,dfvlr
6542,DP 26,1.22,-16,-0.9587882,0.39703343,dfvlr
6543,DP 27,1.24,-16,-0.94805017,0.39302014,dfvlr
6544,DP 28,1.26,-16,-0.93699911,0.38919334,dfvlr
6545,DP 29,1.28,-16,-0.9254692,0.38531406,dfvlr
6546,DP 30,1.3,-16,-0.91426939,0.38155553,dfvlr
6547,DP 31,1.32,-16,-0.90461021,0.37808002,dfvlr
6548,DP 32,1.34,-16,-0.89704878,0.37549324,dfvlr
6549,DP 33,1.36,-16,-0.89153786,0.37347527,dfvlr
6550,DP 34,1.38,-16,-0.88508507,0.37131441,dfvlr
6551,DP 35,1.4,-16,-0.8770833,0.36867045,dfvlr
6552,DP 0,0.7,4,1.0628589,0.078478766,dfvlr
6553,DP 1,0.72,4,1.0885029,0.08972438,dfvlr
6554,DP 2,0.74,4,1.0753004,0.10135668,dfvlr
6555,DP 3,0.76,4,1.032849,0.11084002,dfvlr
6556,DP 4,0.78,4,0.98126268,0.1192131,dfvlr
6557,DP 5,0.8,4,0.9338211,0.12808023,dfvlr
6558,DP 6,0.82,4,0.89852559,0.1389316,dfvlr
6559,DP 7,0.84,4,0.87724839,0.15250063,dfvlr
6560,DP 8,0.86,4,0.82902405,0.16219851,dfvlr
6561,DP 9,0.88,4,0.7527991,0.16881424,dfvlr
6562,DP 10,0.9,4,0.63778757,0.17324114,dfvlr
6563,DP 11,0.92,4,0.52577473,0.17981055,dfvlr
6564,DP 12,0.94,4,0.44428655,0.18468257,dfvlr
6565,DP 13,0.96,4,0.41228799,0.18285775,dfvlr
6566,DP 14,0.98,4,0.39808655,0.17995554,dfvlr
6567,DP 15,1,4,0.38673435,0.17723794,dfvlr
6568,DP 16,1.02,4,0.37720303,0.1747454,dfvlr
6569,DP 17,1.04,4,0.36877429,0.17242134,dfvlr
6570,DP 18,1.06,4,0.36134344,0.17024546,dfvlr
6571,DP 19,1.08,4,0.35483845,0.16821203,dfvlr
6572,DP 20,1.1,4,0.34915778,0.16633092,dfvlr
6573,DP 21,1.12,4,0.34403117,0.16462939,dfvlr
6574,DP 22,1.14,4,0.33902506,0.16306089,dfvlr
6575,DP 23,1.16,4,0.33374831,0.16152963,dfvlr
6576,DP 24,1.18,4,0.32790215,0.16011766,dfvlr
6577,DP 25,1.2,4,0.32185137,0.15870274,dfvlr
6578,DP 26,1.22,4,0.31555903,0.15712524,dfvlr
6579,DP 27,1.24,4,0.31030954,0.15530984,dfvlr
6580,DP 28,1.26,4,0.30693521,0.15369834,dfvlr
6581,DP 29,1.28,4,0.30417382,0.15277211,dfvlr
6582,DP 30,1.3,4,0.29885492,0.15231362,dfvlr
6583,DP 31,1.32,4,0.29043953,0.15175559,dfvlr
6584,DP 32,1.34,4,0.28134964,0.15097832,dfvlr
6585,DP 33,1.36,4,0.27311674,0.15010557,dfvlr
6586,DP 34,1.38,4,0.26576297,0.14918553,dfvlr
6587,DP 35,1.4,4,0.25902958,0.14820366,dfvlr
6588,DP 0,0.7,-10,-0.39806879,0.11828862,dfvlr
6589,DP 1,0.72,-10,-0.40119923,0.12123719,dfvlr
6590,DP 2,0.74,-10,-0.40407367,0.12506909,dfvlr
6591,DP 3,0.76,-10,-0.40032709,0.12982724,dfvlr
6592,DP 4,0.78,-10,-0.38636256,0.13570258,dfvlr
6593,DP 5,0.8,-10,-0.36903999,0.14432704,dfvlr
6594,DP 6,0.82,-10,-0.39805716,0.15881017,dfvlr
6595,DP 7,0.84,-10,-0.46159286,0.17760209,dfvlr
6596,DP 8,0.86,-10,-0.5420486,0.20058869,dfvlr
6597,DP 9,0.88,-10,-0.64089465,0.23044929,dfvlr
6598,DP 10,0.9,-10,-0.77349713,0.27392901,dfvlr
6599,DP 11,0.92,-10,-0.85774582,0.30519008,dfvlr
6600,DP 12,0.94,-10,-0.83336559,0.2998991,dfvlr
6601,DP 13,0.96,-10,-0.80969238,0.29342487,dfvlr
6602,DP 14,0.98,-10,-0.78977354,0.28765812,dfvlr
6603,DP 15,1,-10,-0.77226379,0.28243555,dfvlr
6604,DP 16,1.02,-10,-0.75676899,0.27773709,dfvlr
6605,DP 17,1.04,-10,-0.7424566,0.27340398,dfvlr
6606,DP 18,1.06,-10,-0.72957461,0.26943028,dfvlr
6607,DP 19,1.08,-10,-0.71813144,0.26579044,dfvlr
6608,DP 20,1.1,-10,-0.70822953,0.26247441,dfvlr
6609,DP 21,1.12,-10,-0.69976542,0.25943731,dfvlr
6610,DP 22,1.14,-10,-0.6920108,0.25658473,dfvlr
6611,DP 23,1.16,-10,-0.68384974,0.25387061,dfvlr
6612,DP 24,1.18,-10,-0.67578674,0.25118207,dfvlr
6613,DP 25,1.2,-10,-0.66757844,0.24862801,dfvlr
6614,DP 26,1.22,-10,-0.65877496,0.24622184,dfvlr
6615,DP 27,1.24,-10,-0.64956416,0.24384937,dfvlr
6616,DP 28,1.26,-10,-0.6403175,0.24129208,dfvlr
6617,DP 29,1.28,-10,-0.63276075,0.2391801,dfvlr
6618,DP 30,1.3,-10,-0.62695222,0.23752827,dfvlr
6619,DP 31,1.32,-10,-0.62097295,0.23595799,dfvlr
6620,DP 32,1.34,-10,-0.61252912,0.23393347,dfvlr
6621,DP 33,1.36,-10,-0.60187377,0.23156205,dfvlr
